Date,Count
2023-01-31,13
2023-02-28,14
2023-03-31,15
2023-04-30,10
2023-05-31,19
2023-06-30,17
2023-07-31,19
2023-08-31,10
2023-09-30,21
2023-10-31,17
2023-11-30,16
2023-12-31,19
2024-01-31,22
2024-02-29,22
2024-03-31,24
2024-04-30,13
