Date,Count
2023-01-31,4
2023-02-28,4
2023-03-31,5
2023-04-30,26
2023-05-31,1
2023-06-30,4
2023-07-31,6
2023-08-31,6
2023-09-30,1
2023-10-31,16
2023-11-30,2
2023-12-31,6
2024-01-31,13
2024-02-29,4
2024-03-31,1
