Date,Count
2023-01-31,10
2023-02-28,8
2023-03-31,10
2023-04-30,10
2023-05-31,14
2023-06-30,13
2023-07-31,22
2023-08-31,13
2023-09-30,10
2023-10-31,23
2023-11-30,9
2023-12-31,11
2024-01-31,15
2024-02-29,15
2024-03-31,12
2024-04-30,16
