Date,Count
2023-01-31,7
2023-02-28,6
2023-03-31,7
2023-04-30,2
2023-05-31,8
2023-06-30,2
2023-07-31,7
2023-08-31,11
2023-09-30,6
2023-10-31,7
2023-11-30,6
2023-12-31,5
2024-01-31,13
2024-02-29,8
2024-03-31,12
2024-04-30,12
