Date,Count
2023-01-31,1
2023-02-28,6
2023-03-31,8
2023-04-30,3
2023-05-31,6
2023-06-30,3
2023-07-31,1
2023-08-31,7
2023-09-30,3
2023-10-31,1
2023-11-30,4
2023-12-31,2
2024-01-31,2
2024-02-29,4
2024-03-31,1
2024-04-30,1
