Date,Count
2023-02-28,3
2023-03-31,4
2023-04-30,3
2023-06-30,3
2023-07-31,4
2023-08-31,1
2023-09-30,3
2023-10-31,4
2023-11-30,1
2023-12-31,1
2024-01-31,1
2024-04-30,1
