Date,Count
2023-01-31,1
2023-02-28,2
2023-03-31,1
2023-04-30,2
2023-05-31,5
2023-09-30,2
2023-10-31,2
2023-11-30,2
2023-12-31,11
2024-01-31,9
2024-02-29,9
2024-03-31,12
2024-04-30,9
