Date,Count
2023-03-31,2
2023-04-30,3
2023-06-30,7
2023-07-31,11
2023-08-31,7
2023-09-30,14
2023-10-31,10
2023-11-30,15
2023-12-31,17
2024-01-31,18
2024-02-29,16
2024-03-31,23
2024-04-30,15
