Date,Count
2023-01-31,12
2023-02-28,6
2023-03-31,17
2023-04-30,13
2023-05-31,15
2023-06-30,10
2023-07-31,9
2023-08-31,11
2023-09-30,15
2023-10-31,16
2023-11-30,14
2023-12-31,14
2024-01-31,12
2024-02-29,14
2024-03-31,12
2024-04-30,7
