Date,Count
2023-01-31,3
2023-02-28,3
2023-03-31,2
2023-04-30,7
2023-05-31,9
2023-06-30,2
2023-07-31,5
2023-08-31,1
2023-09-30,1
2023-10-31,6
2023-11-30,16
2023-12-31,3
2024-01-31,5
2024-02-29,7
2024-03-31,10
2024-04-30,9
