Date,Count
2023-01-31,2
2023-02-28,2
2023-03-31,4
2023-04-30,8
2023-05-31,6
2023-06-30,7
2023-07-31,14
2023-08-31,7
2023-09-30,8
2023-10-31,6
2024-01-31,2
