Date,Count
2023-01-31,9
2023-02-28,6
2023-03-31,20
2023-04-30,15
2023-05-31,22
2023-06-30,16
2023-07-31,12
2023-08-31,23
2023-09-30,25
2023-10-31,18
2023-11-30,19
2023-12-31,14
2024-01-31,17
2024-02-29,17
2024-03-31,21
2024-04-30,8
