Date,Count
2023-01-31,1
2023-02-28,1
2023-05-31,3
2023-06-30,1
2023-08-31,2
2023-09-30,2
2023-10-31,5
2023-11-30,6
2023-12-31,2
2024-01-31,4
2024-02-29,3
