Date,Count
2023-02-28,3
2023-03-31,5
2023-04-30,7
2023-05-31,2
2023-08-31,3
2023-09-30,5
2023-11-30,1
2023-12-31,1
2024-02-29,4
2024-03-31,2
2024-04-30,3
