Date,Count
2023-01-31,3
2023-02-28,5
2023-03-31,3
2023-04-30,1
2023-07-31,7
2023-08-31,8
2023-09-30,6
2023-10-31,7
2023-11-30,3
2023-12-31,2
2024-01-31,12
2024-02-29,6
2024-03-31,8
2024-04-30,5
