Date,Count
2023-01-31,4
2023-02-28,6
2023-03-31,8
2023-04-30,6
2023-05-31,6
2023-06-30,3
2023-07-31,7
2023-08-31,5
2023-09-30,5
2023-10-31,3
2023-11-30,3
